,Company,Name,Model,Kms_Driven,Model Year,Reg Year,City,Engine Capacity,Insurance,Automatic,Power,Fuel Type,Ownership,Number of Seats,Mileage,X-factor,Price
10898,Jaguar,XF,"['2.0', 'Diesel', 'Portfolio']",120000,2017,2017,Bangalore,1999,1,True,177.0,1,1,5,19.33,Sedan,2700000
10899,Datsun,RediGO,"['1.0', 'T', 'Option']",50000,2020,2020,Bangalore,999,1,False,67.05,0,1,5,21.7,Hatchback,360000
10900,Hyundai,Grand,"['i10', 'Magna']",60412,2014,2014,Bangalore,1197,2,False,82.0,0,1,5,18.9,Hatchback,405000
10901,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Magna', 'BSIV']",40769,2018,2018,Bangalore,1197,1,False,81.86,0,1,5,18.9,Hatchback,546000
10902,Maruti,Baleno,"['1.2', 'Delta']",50318,2016,2016,Bangalore,1197,1,False,83.1,0,1,5,21.4,Hatchback,615000
10903,Maruti,Swift,"['Dzire', 'ZXI', 'BSVI']",15045,2021,2021,Bangalore,1197,2,False,88.5,0,1,5,22.41,Sedan,803999
10904,Maruti,Baleno,"['Zeta', 'CVT']",15123,2020,2020,Bangalore,1197,3,True,81.8,0,1,5,19.56,Hatchback,825000
10905,Mahindra,XUV300,"['W8', 'Diesel', 'BSIV']",85168,2019,2019,Bangalore,1497,2,False,115.0,1,1,5,20.0,SUV,991000
10906,Ford,Ecosport,"['1.5', 'Ti', 'VCT', 'AT', 'Titanium', 'BSIV']",42710,2015,2015,Bangalore,1499,2,True,110.4,0,2,5,15.63,SUV,659000
10907,Hyundai,i20,"['Sportz', 'Option', '1.2']",26502,2015,2015,Bangalore,1197,2,False,81.83,0,2,5,18.6,Hatchback,574000
10908,Hyundai,i20,"['Magna', 'BSVI']",17929,2021,2021,Bangalore,1197,1,False,81.8,0,1,5,21.0,Hatchback,718000
10909,Hyundai,i10,"['Era', '1.1', 'iTech', 'SE']",57876,2010,2010,Bangalore,1086,1,False,68.05,0,3,5,19.81,Hatchback,213000
10910,Mahindra,XUV300,"['W8', 'AMT', 'Optional', 'Diesel', 'BSIV']",66595,2019,2019,Bangalore,1497,1,True,115.0,1,1,5,20.0,SUV,1081000
10911,Tata,Tigor,"['XZ', 'Plus', 'BSVI']",20000,2021,2021,Bangalore,1199,1,False,84.82,0,1,5,19.28,Sedan,800000
10912,Mahindra,TUV,"['300', 'T8']",100000,2016,2016,Bangalore,1493,1,False,100.0,1,2,7,18.49,SUV,650000
10913,Volkswagen,Polo,"['1.0', 'MPI', 'Highline', 'Plus']",10000,2019,2019,Bangalore,999,1,False,75.0,0,1,5,18.78,Hatchback,900000
10915,Ford,Fiesta,"['1.4', 'ZXi', 'TDCi', 'LE']",100000,2009,2009,Bangalore,1399,1,False,68.0,1,5,5,17.8,Sedan,120000
10916,Mercedes-Benz,M-Class,"['ML', '350', 'CDI']",80000,2012,2012,Bangalore,2987,1,True,254.8,1,3,5,11.74,SUV,1800000
10917,Mercedes-Benz,GLE,"['43', 'AMG', 'Coupe']",30000,2018,2018,Bangalore,2996,1,True,384.87,0,1,5,8.9,SUV,7000000
10918,Tata,Indica,"['V2', 'DLX', 'BSIII']",120000,2015,2015,Bangalore,1405,1,False,48.21,1,3,5,17.88,Hatchback,195000
10919,Nissan,Magnite,"['Turbo', 'XV', 'BSVI']",11225,2022,2022,Bangalore,999,2,False,98.63,0,1,5,20.0,SUV,898000
10920,Tata,Nexon,"['XMA', 'AMT', 'BSVI']",14127,2021,2021,Bangalore,1199,2,True,118.35,0,2,5,17.05,SUV,915000
10921,Renault,Duster,"['85PS', 'Diesel', 'RxL']",56442,2013,2013,Bangalore,1461,1,False,83.8,1,1,5,20.45,SUV,578000
10922,Mahindra,XUV500,"['W11', 'Option', 'AT', 'BSIV']",30853,2019,2019,Bangalore,2179,2,True,152.87,1,1,7,15.1,SUV,1807999
10923,Honda,City,"['i', 'VTEC', 'V']",46275,2016,2016,Bangalore,1497,2,False,117.3,0,1,5,17.8,Sedan,723000
10924,Hyundai,Grand,"['i10', 'AT', 'Asta']",45463,2015,2015,Bangalore,1197,2,True,82.0,0,1,5,18.9,Hatchback,555000
10925,Maruti,Swift,"['VDI', 'BSIV']",56976,2015,2015,Bangalore,1248,2,False,74.0,1,2,5,25.2,Hatchback,595000
10926,Hyundai,Grand,"['i10', 'AT', 'Asta']",36459,2015,2015,Bangalore,1197,2,True,82.0,0,2,5,18.9,Hatchback,541000
10927,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Asta']",16247,2018,2018,Bangalore,1197,3,False,81.86,0,1,5,18.9,Hatchback,639000
10928,Hyundai,i10,"['Era', '1.1', 'iTech', 'SE']",48978,2014,2014,Bangalore,1086,1,False,68.05,0,1,5,19.81,Hatchback,358000
10929,Renault,KWID,['RXT'],69775,2015,2016,Bangalore,799,1,False,53.3,0,1,5,25.17,Hatchback,314000
10930,Mahindra,Quanto,['C6'],120000,2012,2012,Bangalore,1493,1,False,100.0,1,1,7,17.21,SUV,195000
10931,Hyundai,i20,['Asta'],90000,2009,2009,Bangalore,1197,1,False,80.0,0,5,5,17.0,Hatchback,225000
10932,Toyota,Urban,"['cruiser', 'Premium', 'AT']",20000,2022,2022,Bangalore,1462,1,True,103.26,0,1,5,18.76,SUV,1075000
10933,Toyota,Urban,"['cruiser', 'Premium']",20000,2022,2022,Bangalore,1462,1,False,103.26,0,1,5,17.03,SUV,975000
10934,Hyundai,i10,"['Sportz', '1.2']",70000,2010,2010,Bangalore,1197,1,False,78.9,0,3,5,20.36,Hatchback,300000
10935,Maruti,SX4,['VDI'],110000,2011,2011,Bangalore,1248,1,False,88.8,1,3,5,21.5,Sedan,290000
10936,Honda,Brio,"['S', 'MT']",40000,2012,2012,Bangalore,1198,1,False,86.8,0,3,5,19.4,Hatchback,260000
10937,Nissan,Sunny,"['Diesel', 'XL']",100000,2012,2012,Bangalore,1461,1,False,84.8,1,3,5,21.64,Sedan,360000
10938,Volkswagen,Taigun,"['1.0', 'TSI', 'Topline', 'BSVI']",97346,2021,2022,Bangalore,999,2,False,113.98,0,1,5,20.08,SUV,1387000
10939,Honda,City,"['i', 'VTEC', 'CVT', 'VX']",69565,2014,2014,Bangalore,1497,2,True,117.3,0,1,5,18.0,Sedan,683000
10940,Maruti,Wagon,"['R', 'Stingray', 'VXI']",74611,2014,2014,Bangalore,998,2,False,67.04,0,2,5,20.51,Hatchback,371000
10941,Maruti,Swift,"['Dzire', 'AMT', 'ZDI']",88411,2017,2017,Bangalore,1248,3,True,74.0,1,1,5,26.59,Sedan,704000
10942,Maruti,Swift,"['Dzire', 'VDi']",42993,2011,2011,Bangalore,1248,2,False,73.9,1,1,5,19.3,Sedan,377000
10943,Hyundai,Verna,"['VTVT', '1.6', 'SX']",41576,2018,2018,Bangalore,1591,2,False,121.3,0,1,5,17.0,Sedan,869000
10944,Hyundai,i10,['Magna'],105745,2012,2012,Bangalore,1197,2,False,78.9,0,1,5,20.36,Hatchback,289000
10945,Renault,Kiger,"['RXZ', 'Turbo', 'CVT', 'DT']",21929,2021,2021,Bangalore,999,2,True,98.63,0,2,5,18.24,SUV,907000
10946,Mahindra,XUV500,['W7'],67379,2018,2018,Bangalore,2179,3,False,152.87,1,2,7,15.1,SUV,1293000
10947,Tata,Tigor,['XZ'],7767,2022,2022,Bangalore,1199,2,False,83.81,0,1,5,20.3,Sedan,894999
10948,Honda,Jazz,"['1.2', 'S', 'i', 'VTEC']",39452,2017,2017,Bangalore,1199,2,False,88.7,0,1,5,18.7,Hatchback,595000
10949,BMW,X3,"['2.0d', 'SAV']",10000,2013,2013,Bangalore,1995,1,True,218.0,1,4,5,16.55,SUV,1500000
10950,Hyundai,EON,"['D', 'Lite', 'Plus']",60000,2017,2017,Bangalore,814,1,False,55.2,0,4,5,21.1,Hatchback,250000
10951,Maruti,Alto,"['LXi', 'BSIII']",50000,2009,2009,Bangalore,796,1,False,46.3,0,1,5,19.7,Hatchback,210000
10952,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Sportz', 'BSIV']",20000,2019,2019,Bangalore,1197,1,False,81.86,0,1,5,18.9,Hatchback,575000
10953,Hyundai,i10,"['Sportz', 'AT']",70000,2011,2011,Bangalore,1197,1,True,78.9,0,2,5,16.95,Hatchback,330000
10954,Mercedes-Benz,E-Class,"['E250', 'CDI', 'Avantgrade']",120000,2015,2015,Bangalore,2143,1,True,201.1,1,2,5,13.0,Sedan,2250000
10955,Citroen,C3,"['Puretech', '110', 'Feel']",10000,2022,2022,Bangalore,1199,1,False,108.62,0,1,5,19.3,Hatchback,950000
10956,Volkswagen,Polo,"['1.2', 'MPI', 'Highline']",80000,2014,2014,Bangalore,1198,1,False,74.0,0,3,5,16.47,Hatchback,495000
10957,Renault,Triber,"['RXZ', 'BSIV']",20796,2019,2020,Bangalore,999,2,False,72.0,0,1,7,20.0,MUV,725000
10958,Hyundai,Grand,"['i10', 'Nios', 'Asta']",4156,2022,2022,Bangalore,1197,1,False,81.86,0,1,5,20.7,Hatchback,793000
10959,Kia,Carens,"['Luxury', 'Plus', 'Turbo', 'DCT', '2022-2023']",20878,2022,2022,Bangalore,1353,2,True,138.05,0,1,7,16.5,MUV,1623000
10960,Maruti,Swift,['VXI'],52486,2015,2015,Bangalore,1197,2,False,88.5,0,2,5,22.38,Hatchback,515000
10961,Maruti,Baleno,"['1.2', 'CVT', 'Delta']",15267,2018,2018,Bangalore,1197,2,True,83.1,0,1,5,21.4,Hatchback,688000
10962,Toyota,Yaris,['G'],20754,2021,2021,Bangalore,1496,2,False,105.94,0,1,5,17.1,Sedan,1044999
10963,Ford,Ecosport,"['1.5', 'Ti', 'VCT', 'AT', 'Titanium', 'BSIV']",49068,2016,2016,Bangalore,1499,2,True,110.4,0,2,5,15.63,SUV,718000
10964,Maruti,Wagon,"['R', 'VXI', 'Opt', '1.2']",11453,2021,2021,Bangalore,1197,2,False,81.8,0,1,5,20.52,Hatchback,602000
10965,Ford,Ecosport,"['1.5', 'TDCi', 'Titanium', 'Plus', 'BE', 'BSIV']",106835,2016,2016,Bangalore,1498,2,False,98.59,1,2,5,22.77,SUV,699000
10966,Hyundai,i20,"['Asta', '1.2']",21644,2013,2013,Bangalore,1197,2,False,82.85,0,2,5,18.5,Hatchback,471000
10967,Maruti,Baleno,"['1.2', 'CVT', 'Delta']",39481,2017,2017,Bangalore,1197,3,True,83.1,0,2,5,21.4,Hatchback,729000
10968,Renault,KWID,"['Climber', '1.0', 'AMT', 'Opt']",7390,2020,2020,Bangalore,999,1,True,67.0,0,1,5,22.0,Hatchback,548000
10969,Fiat,Palio,"['1.1', 'SLX']",80000,2007,2007,Bangalore,1108,1,False,57.0,0,2,5,15.5,Hatchback,110000
10970,Volkswagen,Vento,"['1.5', 'TDI', 'Highline', 'AT']",80000,2016,2016,Bangalore,1498,1,True,108.6,1,1,5,22.15,Sedan,775000
10971,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",110000,2010,2010,Bangalore,998,1,False,67.1,0,2,5,18.9,Hatchback,260000
10972,Honda,City,"['1.5', 'S', 'AT']",90000,2009,2009,Bangalore,1497,1,True,118.0,0,3,5,16.8,Sedan,300000
10973,Maruti,Swift,"['AMT', 'VXI']",30000,2019,2019,Bangalore,1197,1,True,81.8,0,1,5,21.21,Hatchback,650000
10974,Ford,Figo,"['Diesel', 'EXI']",80000,2011,2011,Bangalore,1399,1,False,68.0,1,2,5,20.0,Hatchback,245000
10975,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Sportz', 'BSIV']",30000,2018,2018,Bangalore,1197,1,False,81.86,0,1,5,18.9,Hatchback,575000
10976,Toyota,Etios,"['1.4', 'GD']",120000,2019,2019,Bangalore,1364,1,False,67.05,1,1,5,23.59,Sedan,720000
10977,Hyundai,i10,"['Sportz', '1.1L']",31355,2016,2017,Bangalore,1086,1,False,68.05,0,3,5,19.81,Hatchback,380000
10978,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",83560,2013,2013,Bangalore,998,2,False,67.1,0,1,5,18.9,Hatchback,319000
10979,Honda,Brio,"['S', 'MT']",22262,2015,2015,Bangalore,1198,2,False,86.8,0,2,5,19.4,Hatchback,422000
10980,Hyundai,Creta,"['1.6', 'VTVT', 'SX', 'Plus']",53031,2016,2016,Bangalore,1591,2,False,121.3,0,2,5,13.0,SUV,948000
10981,Renault,KWID,"['1.0', 'RXT', 'AMT', 'Opt']",11662,2020,2020,Bangalore,999,3,True,67.0,0,2,5,22.0,Hatchback,582000
10982,Honda,BR-V,"['i-VTEC', 'V', 'CVT']",79061,2016,2016,Bangalore,1497,3,True,117.3,0,2,7,15.4,SUV,814000
10983,Maruti,Baleno,"['1.2', 'Zeta']",36184,2016,2016,Bangalore,1197,1,False,83.1,0,2,5,21.4,Hatchback,714000
10984,Maruti,Swift,"['Dzire', 'VDi']",87895,2012,2012,Bangalore,1248,2,False,73.9,1,2,5,19.3,Sedan,446000
10985,Honda,City,"['i-VTEC', 'CVT', 'ZX']",68906,2018,2018,Bangalore,1497,1,True,117.6,0,2,5,18.0,Sedan,1027000
10986,Renault,Kiger,"['RXZ', 'Turbo']",20000,2021,2021,Bangalore,999,1,False,98.63,0,1,5,20.5,SUV,919999
10987,Hyundai,i20,"['Diesel', 'Magna']",30000,2019,2019,Bangalore,1396,1,False,88.76,1,1,5,22.54,Hatchback,720000
10988,Chevrolet,Spark,"['1.0', 'LS']",70000,2009,2009,Bangalore,995,1,False,62.0,0,3,5,18.0,Hatchback,120000
10989,Mercedes-Benz,C-Class,"['220', 'CDI', 'AT']",120000,2010,2010,Bangalore,2143,1,True,170.0,1,2,5,14.84,Sedan,650000
10990,Hyundai,i20,"['Sportz', '1.2']",80000,2012,2012,Bangalore,1197,1,False,82.85,0,2,5,18.5,Hatchback,350000
10991,BMW,X5,"['xDrive', '30d', 'M', 'Sport']",70000,2016,2016,Bangalore,2993,1,True,258.0,1,2,5,15.97,SUV,3981000
10992,Volkswagen,Polo,"['Diesel', 'Trendline', '1.2L']",100000,2010,2010,Bangalore,1199,1,False,73.9,1,2,5,22.07,Hatchback,360000
10993,Audi,A6,"['2.0', 'TDI', 'Premium', 'Plus']",80000,2013,2013,Bangalore,1968,1,True,174.33,1,1,5,17.68,Sedan,1600000
10994,Honda,Brio,"['S', 'MT']",69210,2012,2012,Bangalore,1198,1,False,86.8,0,1,5,19.4,Hatchback,342000
10995,Ford,Ecosport,"['1.5', 'Ti', 'VCT', 'MT', 'Titanium', 'BSIV']",19397,2016,2016,Bangalore,1499,1,False,110.4,0,2,5,15.85,SUV,699000
10996,Tata,Nexon,"['XZ', 'Plus', 'Diesel']",75198,2018,2018,Bangalore,1497,2,False,113.42,1,1,5,23.22,SUV,836000
10997,Honda,Jazz,"['1.2', 'V', 'AT', 'i', 'VTEC']",55412,2015,2015,Bangalore,1199,2,True,88.7,0,1,5,19.0,Hatchback,563000
10998,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Asta']",44268,2017,2018,Bangalore,1197,2,False,81.86,0,2,5,18.9,Hatchback,585000
10999,Renault,Duster,"['110PS', 'Diesel', 'RxZ', 'AMT']",96496,2016,2016,Bangalore,1461,2,True,108.45,1,1,5,19.6,SUV,770000
11000,Hyundai,Santro,"['Sportz', 'AMT', 'BSIV']",38985,2018,2019,Bangalore,1086,3,True,68.0,0,1,5,20.3,Hatchback,551000
11001,Honda,City,"['V', 'MT']",49873,2013,2013,Bangalore,1497,1,False,116.3,0,1,5,16.8,Sedan,549000
11002,Jeep,Compass,"['1.4', 'Limited']",92560,2019,2019,Bangalore,1368,2,True,160.0,0,1,5,16.0,SUV,1371000
11003,Honda,City,"['i-VTEC', 'V']",25742,2018,2018,Bangalore,1497,2,False,117.6,0,2,5,17.4,Sedan,803999
11004,Maruti,Ciaz,"['1.3', 'Alpha']",102407,2018,2018,Bangalore,1248,1,False,88.5,1,1,5,28.09,Sedan,819999
11006,Skoda,Octavia,"['2.0', 'TDI', 'MT', 'Style']",70000,2018,2018,Bangalore,1968,1,False,141.0,1,1,5,21.0,Sedan,1600000
11007,Skoda,Superb,"['Elegance', '1.8', 'TSI']",50000,2009,2009,Bangalore,1798,1,False,157.75,0,1,5,13.7,Sedan,400000
11008,Tata,Indica,"['V2', 'DLS', 'BSIII']",120000,2015,2015,Bangalore,1405,1,False,48.21,1,3,5,17.88,Hatchback,186000
11009,Maruti,Baleno,"['Delta', 'BSVI']",30000,2022,2022,Bangalore,1197,1,False,88.5,0,1,5,22.35,Hatchback,725000
11010,Chevrolet,Cruze,['LTZ'],87000,2012,2012,Bangalore,1998,1,False,163.7,1,4,5,17.3,Sedan,400000
11011,Mahindra,Bolero,"['Plus', '-', 'AC', 'BSIII']",80000,2016,2016,Bangalore,2523,1,False,63.0,1,1,9,15.96,SUV,650000
11012,Datsun,RediGO,"['1.0', 'S']",50000,2018,2018,Bangalore,999,1,False,67.0,0,2,5,22.5,Hatchback,300000
11013,Renault,KWID,"['Climber', '1.0', 'AMT']",49779,2017,2017,Bangalore,999,2,True,67.0,0,3,5,24.04,Hatchback,367000
11014,Hyundai,Creta,"['1.6', 'VTVT', 'AT', 'SX', 'Plus']",100226,2017,2017,Bangalore,1591,1,True,121.3,0,2,5,13.0,SUV,1015000
11015,Maruti,Ciaz,"['Zeta', 'BSVI']",13301,2022,2022,Bangalore,1462,3,False,103.25,0,1,5,20.65,Sedan,1008000
11016,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",58659,2017,2017,Bangalore,998,2,False,67.04,0,1,5,20.51,Hatchback,462000
11017,Honda,Amaze,"['VX', 'CVT', 'Petrol']",28526,2020,2020,Bangalore,1199,3,True,88.76,0,1,5,18.3,Sedan,802000
11018,Maruti,Alto,"['800', 'LXI']",37510,2014,2014,Bangalore,796,2,False,47.33,0,1,5,22.05,Hatchback,315000
11019,Tata,Tiago,"['1.2', 'Revotron', 'XT']",68039,2017,2018,Bangalore,1199,1,False,84.0,0,2,5,23.84,Hatchback,482000
11020,Skoda,Rapid,"['1.5', 'TDI', 'Ambition']",64615,2016,2016,Bangalore,1498,2,False,103.52,1,2,5,21.14,Sedan,552000
11021,Maruti,Celerio,"['ZXI', 'Optional', 'MT', 'BSIV']",37219,2018,2018,Bangalore,998,1,False,67.04,0,2,5,23.1,Hatchback,513999
11022,Maruti,Swift,"['Dzire', 'AMT', 'ZXI', 'Plus']",93533,2017,2017,Bangalore,1197,2,True,81.8,0,1,5,21.21,Sedan,590000
11023,Volkswagen,Vento,"['1.5', 'TDI', 'Highline', 'AT']",74673,2015,2015,Bangalore,1498,1,True,103.2,1,1,5,21.21,Sedan,709000
11024,Honda,City,"['V', 'MT']",104570,2013,2013,Bangalore,1497,1,False,116.3,0,1,5,16.8,Sedan,387000
11025,Maruti,Swift,['VDI'],120000,2012,2012,Bangalore,1248,1,False,74.0,1,1,5,22.9,Hatchback,400000
11026,Maruti,Swift,"['VXI', '2018']",30000,2018,2018,Bangalore,1197,1,False,81.8,0,1,5,22.0,Hatchback,649000
11027,Volkswagen,Polo,"['Diesel', 'Trendline', '1.2L']",100000,2010,2010,Bangalore,1199,1,False,73.9,1,2,5,22.07,Hatchback,360000
11028,Volkswagen,Polo,"['Diesel', 'Trendline', '1.2L']",100000,2010,2010,Bangalore,1199,1,False,73.9,1,2,5,22.07,Hatchback,360000
11029,Hyundai,Santro,"['Xing', 'GLS']",120000,2010,2010,Bangalore,1086,1,False,62.1,0,3,5,17.92,Hatchback,240000
11030,Hyundai,Grand,"['i10', 'Nios', 'AMT', 'Asta']",30000,2021,2021,Bangalore,1197,1,True,81.86,0,1,5,20.7,Hatchback,800000
11032,Mahindra,XUV500,"['W10', '2WD']",120000,2015,2015,Bangalore,2179,1,False,140.0,1,1,7,16.0,SUV,900000
11033,Jeep,Compass,"['2.0', 'Sport']",78960,2018,2018,Bangalore,1956,1,False,170.0,1,1,5,17.1,SUV,1290000
11034,Renault,Duster,"['85PS', 'Diesel', 'RxS']",82851,2017,2017,Bangalore,1461,1,False,83.8,1,2,5,19.87,SUV,733000
11036,Tata,Tiago,"['XZ', 'Plus', 'BSVI']",34702,2021,2021,Bangalore,1199,1,False,84.82,0,1,5,19.01,Hatchback,738000
11037,Hyundai,Santro,"['Xing', 'GLS']",76954,2014,2014,Bangalore,1086,1,False,62.1,0,1,5,17.92,Hatchback,295000
11038,Renault,KWID,['RXT'],84772,2016,2016,Bangalore,799,2,False,53.3,0,2,5,25.17,Hatchback,275000
11039,Mahindra,XUV500,"['W10', 'AWD']",78295,2016,2016,Bangalore,2179,2,False,140.0,1,1,7,16.0,SUV,1326000
11040,Hyundai,Grand,"['i10', 'Nios', 'Magna']",7266,2021,2021,Bangalore,1197,1,False,81.86,0,1,5,20.7,Hatchback,639000
11041,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",58323,2013,2013,Bangalore,998,2,False,67.1,0,1,5,18.9,Hatchback,366000
11042,Mahindra,XUV500,"['W6', '2WD']",59618,2014,2014,Bangalore,2179,2,False,140.0,1,1,7,15.1,SUV,894999
11043,Maruti,Vitara,"['Brezza', 'VDi']",90000,2018,2018,Bangalore,1248,1,False,88.5,1,1,5,24.3,SUV,600000
11044,Honda,Jazz,"['1.5', 'V', 'i', 'DTEC']",60000,2017,2017,Bangalore,1498,1,False,98.6,1,1,5,27.3,Hatchback,660000
11045,Ford,Ecosport,"['1.0', 'Ecoboost', 'Titanium', 'Plus', 'BSIV']",30000,2018,2018,Bangalore,999,1,False,123.24,0,2,5,18.88,SUV,900000
11046,Tata,New,"['Safari', 'DICOR', '2.2', 'GX', '4x2']",120000,2009,2009,Bangalore,2179,1,False,138.0,1,2,7,13.93,SUV,280000
11047,Hyundai,Creta,"['1.6', 'CRDi', 'SX', 'Option']",30000,2018,2018,Bangalore,1582,1,False,126.2,1,1,5,19.67,SUV,1350000
11048,Ford,Figo,"['Diesel', 'LXI']",90000,2011,2011,Bangalore,1399,1,False,68.0,1,4,5,20.0,Hatchback,175000
11049,Hyundai,i20,"['1.2', 'Asta', 'with', 'AVN']",40000,2011,2011,Bangalore,1197,1,False,80.0,0,2,5,17.0,Hatchback,400000
11050,Skoda,Rapid,"['1.0', 'TSI', 'Ambition', 'AT']",30000,2020,2020,Bangalore,999,1,True,108.62,0,1,5,16.24,Sedan,1025000
11052,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Sportz', 'BSIV']",51439,2017,2018,Bangalore,1197,1,False,81.86,0,3,5,18.9,Hatchback,440000
11053,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Sportz', 'BSIV']",42976,2019,2019,Bangalore,1197,1,False,81.86,0,1,5,18.9,Hatchback,577000
11054,Hyundai,Elantra,"['2.0', 'SX', 'Option', 'AT']",47334,2019,2019,Bangalore,1999,2,True,149.92,0,2,5,14.62,Sedan,1398000
11055,Honda,Amaze,"['VX', 'i-Vtech']",46099,2016,2016,Bangalore,1198,1,False,86.7,0,1,5,18.0,Sedan,537000
11056,Hyundai,i20,"['Asta', '1.4', 'CRDi']",53227,2013,2013,Bangalore,1396,1,False,88.76,1,3,5,21.27,Hatchback,461000
11057,Maruti,Baleno,"['1.2', 'CVT', 'Delta']",58666,2017,2017,Bangalore,1197,2,True,83.1,0,1,5,21.4,Hatchback,676000
11058,Ford,Freestyle,"['Titanium', 'Plus', 'Petrol', 'BSIV']",52626,2018,2018,Bangalore,1194,2,False,94.68,0,1,5,19.0,Hatchback,555000
11059,Honda,City,"['i-VTEC', 'V']",26922,2018,2018,Bangalore,1497,2,False,117.6,0,1,5,17.4,Sedan,818000
11060,Maruti,Celerio,['VXI'],61227,2018,2018,Bangalore,998,1,False,65.71,0,2,5,25.24,Hatchback,455000
11061,Tata,Tiago,"['1.2', 'Revotron', 'XZ']",13286,2016,2016,Bangalore,1199,1,False,84.0,0,1,5,23.84,Hatchback,520000
11062,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",26469,2014,2015,Bangalore,998,1,False,67.04,0,1,5,20.51,Hatchback,372000
11063,Fiat,Linea,"['T', 'Jet']",60000,2011,2011,Bangalore,1368,1,False,112.0,0,2,5,14.6,Sedan,229999
11064,Mercedes-Benz,S-Class,"['S', '350', 'CDI']",110000,2015,2015,Bangalore,2987,1,True,254.79,1,1,5,13.5,Sedan,6000000
11065,Hyundai,i20,"['1.4', 'Asta', 'Optional', 'With', 'Sunroof']",100000,2009,2009,Bangalore,1396,1,False,90.0,1,2,5,23.0,Hatchback,310000
11066,Tata,Tiago,"['1.2', 'Revotron', 'XZ']",90000,2016,2016,Bangalore,1199,1,False,84.0,0,2,5,23.84,Hatchback,500000
11067,Maruti,Alto,['XCITE'],50000,2010,2010,Bangalore,796,1,False,46.3,0,2,5,19.7,Hatchback,254999
11068,Hyundai,Verna,"['1.6', 'SX', 'CRDi', '(O)']",120000,2011,2011,Bangalore,1582,1,False,126.32,1,3,5,22.32,Sedan,400000
11069,Hyundai,Grand,"['i10', 'AT', 'Asta']",40000,2015,2015,Bangalore,1197,1,True,82.0,0,2,5,18.9,Hatchback,500000
11070,Hyundai,i20,"['Sportz', '1.2']",50000,2017,2017,Bangalore,1197,1,False,81.83,0,1,5,18.6,Hatchback,600000
11071,Hyundai,Verna,"['1.6', 'SX', 'VTVT']",33237,2017,2017,Bangalore,1591,2,False,121.3,0,2,5,17.01,Sedan,828999
11072,Maruti,Ertiga,"['SHVS', 'ZDI', 'Plus']",67705,2016,2016,Bangalore,1248,2,False,88.5,1,1,7,24.52,MUV,846000
11073,Maruti,Baleno,"['1.2', 'Alpha']",100894,2016,2016,Bangalore,1197,2,False,83.1,0,1,5,21.4,Hatchback,592000
11074,Renault,KWID,"['1.0', 'RXT', 'AMT', 'Opt']",11890,2021,2021,Bangalore,999,2,True,67.0,0,1,5,22.0,Hatchback,583000
11075,Maruti,Baleno,"['Alpha', 'AMT', 'BSVI']",26897,2022,2022,Bangalore,1197,2,True,88.5,0,1,5,22.94,Hatchback,977999
11076,Hyundai,Grand,"['i10', 'Nios', 'AMT', 'Asta']",22234,2020,2020,Bangalore,1197,1,True,81.86,0,2,5,20.7,Hatchback,720000
11077,Maruti,Alto,"['K10', 'VXI']",56235,2011,2011,Bangalore,998,2,False,65.71,0,1,5,24.39,Hatchback,241000
11078,Maruti,Swift,['VXI'],82830,2011,2011,Bangalore,1197,1,False,88.5,0,2,5,22.38,Hatchback,344000
11079,Hyundai,Grand,"['i10', 'Sportz']",41120,2014,2014,Bangalore,1197,2,False,82.0,0,1,5,18.9,Hatchback,420000
11080,Renault,Kiger,"['RXZ', 'Turbo', 'CVT', 'DT']",14608,2021,2021,Bangalore,999,1,True,98.63,0,1,5,18.24,SUV,960000
11081,Hyundai,i10,['Magna'],80000,2012,2012,Bangalore,1197,1,False,78.9,0,1,5,20.36,Hatchback,300000
11082,Maruti,Baleno,"['1.2', 'CVT', 'Delta']",40000,2017,2017,Bangalore,1197,1,True,83.1,0,1,5,21.4,Hatchback,680000
11083,Hyundai,Creta,"['1.6', 'VTVT', 'AT', 'SX', 'Plus']",40000,2017,2017,Bangalore,1591,1,True,121.3,0,2,5,13.0,SUV,1200000
11084,Tata,Manza,"['Aura', '(ABS)', 'Safire']",60000,2010,2010,Bangalore,1368,1,False,90.0,0,3,5,15.0,Sedan,270000
11085,Hyundai,i20,"['Sportz', '1.2']",50000,2017,2017,Bangalore,1197,1,False,81.83,0,1,5,18.6,Hatchback,600000
11086,Maruti,Ritz,['VXi'],60000,2011,2011,Bangalore,1197,1,False,85.8,0,3,5,18.5,Hatchback,270000
11087,Hyundai,i20,"['Asta', 'BSVI']",20000,2022,2022,Bangalore,1197,1,False,81.8,0,1,5,21.0,Hatchback,900000
